occurrenceID	catalogNumber	collectionCode	genus	species	_labelType	recordedBy	day	month	year	associatedMedia	_locality	county	stateProvince	country	occurrenceRemarks
DBAEFB70-E74A-11E4-966F-00155D012A60	836446	Nordic-Herbarium	Myosotis	laxa	H, T	Størmer, Per	18	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-836446-01	Gransherad	Notodden	Telemark	Norway	
B24A3F1A-E74A-11E4-8B51-00155D012A60	805338	Nordic-Herbarium	Polygonum	lapathifolium	H, T	Størmer, Per	19	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-805338-01	Gransherad	Notodden	Telemark	Norway	N/A 
ABEB67AC-E74A-11E4-A66A-00155D012A60	800484	Nordic-Herbarium	Betula	nana	T	Størmer, Per	20	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-800484-01	Gransherad	Notodden	Telemark	Norway	
9A3CA1F6-E74A-11E4-AF7B-00155D012A60	787130	Nordic-Herbarium	Salix	aurita	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-787130-01	Gransherad	Notodden	Telemark	Norway	
9AF633F0-E74A-11E4-8811-00155D012A60	787677	Nordic-Herbarium	Salix	glauca	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-787677-01	Gransherad	Notodden	Telemark	Norway	
BBB8A578-E74A-11E4-AB82-00155D012A60	812364	Nordic-Herbarium	Moehringia	trinervia	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-812364-01	Gransherad	Notodden	Telemark	Norway	
BC756F00-E74A-11E4-8A0C-00155D012A60	812907	Nordic-Herbarium	Silene	cucubalus	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-812907-01	Gransherad	Notodden	Telemark	Norway	
C35CA63A-E74A-11E4-B586-00155D012A60	818125	Nordic-Herbarium	Actaea	spicata	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-818125-01	Gransherad	Notodden	Telemark	Norway	
25F713AC-E74B-11E4-8B3D-00155D012A60	880720	Nordic-Herbarium	Sieglingia	decumbens	H, T	Størmer, Per	22	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-880720-01	Gransherad	Notodden	Telemark	Norway	
DE1BDFB8-E74A-11E4-8185-00155D012A60	838313	Nordic-Herbarium	Prunella	vulgaris	H,T	Størmer, Per	25	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-838313-01	Tinn	Tinn	Telemark	Norway	N/A 
9AF5DF2C-E74A-11E4-A28B-00155D012A60	787676	Nordic-Herbarium	Salix	glauca	H, T	Størmer, Per	26	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-787676-01	Tinn	Tinn	Telemark	Norway	
1590C404-E74B-11E4-8226-00155D012A60	868753	Nordic-Herbarium	Carex	saxatilis	H, T	Størmer, Per	26	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-868753-01	Tinn	Tinn	Telemark	Norway	
C35DB9D0-E74A-11E4-BB8C-00155D012A60	818128	Nordic-Herbarium	Actaea	spicata	H	Størmer, Per	27	8	1942	http://www.unimus.no/photos/image/jpeg/O-V-818128-01	Tinn	Tinn	Telemark	Norway	
C3663E02-E74A-11E4-B936-00155D012A60	818154	Nordic-Herbarium	Actaea	spicata	H, T	Størmer, Per	20	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-818154-01	Holla	Nome	Telemark	Norway	
F8CF0A92-E74A-11E4-93DE-00155D012A60	847581	Nordic-Herbarium	Valeriana	procurrens	H, T	Størmer, Per	20	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-847581-01	Holla	Nome	Telemark	Norway	
12238266-E74B-11E4-90F4-00155D012A60	866197	Nordic-Herbarium	Carex	pallescens	H, T	Størmer, Per	20	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-866197-01	Holla	Nome	Telemark	Norway	
DC21ABB6-E74A-11E4-BBBB-00155D012A60	836793	Nordic-Herbarium	Myosotis	laxa	H, T	Størmer, Per	21	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-836793-01	Holla	Nome	Telemark	Norway	
288B5EC0-E74B-11E4-BBC0-00155D012A60	882625	Nordic-Herbarium	Festuca	trachyphylla	H, T	Størmer, Per	21	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-882625-01	Holla	Nome	Telemark	Norway	
ADE1998C-E74A-11E4-913D-00155D012A60	801980	Nordic-Herbarium	Quercus	robur	H, T	Størmer, Per	22	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-801980-01	Solum	Skien	Telemark	Norway	
DBB04AB6-E74A-11E4-A414-00155D012A60	836450	Nordic-Herbarium	Myosotis	palustris	H, T	Størmer, Per	22	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-836450-01	Holla	Nome	Telemark	Norway	
DBB4F0D4-E74A-11E4-840C-00155D012A60	836464	Nordic-Herbarium	Myosotis	palustris	H, T	Størmer, Per	23	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-836464-01	Holla	Nome	Telemark	Norway	
CD2059E6-E74A-11E4-8EA0-00155D012A60	825465	Nordic-Herbarium	Crataegus	kyrtostyla	H, T	Størmer, Per	24	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-825465-01	Langesund	Bamble	Telemark	Norway	
C274007E-E74A-11E4-8C53-00155D012A60	817424	Nordic-Herbarium	Nymphaea	candida	H, T	Størmer, Per	14	8	1950	http://www.unimus.no/photos/image/jpeg/O-V-817424-01	Nissedal	Nissedal	Telemark	Norway	
FE03C9B2-E74A-11E4-9EB8-00155D012A60	851468	Nordic-Herbarium	Cirsium	palustre	H, T	Størmer, Per	14	8	1950	http://www.unimus.no/photos/image/jpeg/O-V-851468-01	Nissedal	Nissedal	Telemark	Norway	
B1AF8880-E74A-11E4-8EE1-00155D012A60	804879	Nordic-Herbarium	Rumex	acetosella	H, T	Størmer, Per	24	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-804879-01	Skåtøy	Kragerø	Telemark	Norway	
B27E345A-E74A-11E4-B2F0-00155D012A60	805493	Nordic-Herbarium	Polygonum	aviculare	H, T	Størmer, Per	24	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-805493-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
BF8413B8-E74A-11E4-BF5D-00155D012A60	815201	Nordic-Herbarium	Stellaria	media	H, T	Størmer, Per	24	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-815201-01	Skåtøy	Kragerø	Telemark	Norway	
F9CBA28E-E74A-11E4-B131-00155D012A60	848325	Nordic-Herbarium	Antennaria	dioica	H	Størmer, Per	25	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-848325-01	Langesund	Bamble	Telemark	Norway	N/A 
F9CBFC7A-E74A-11E4-AD95-00155D012A60	848326	Nordic-Herbarium	Antennaria	dioica	H	Størmer, Per	25	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-848326-01	Langesund	Bamble	Telemark	Norway	N/A 
25F7BA28-E74B-11E4-987D-00155D012A60	880722	Nordic-Herbarium	Sieglingia	decumbens	H, T	Størmer, Per	25	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-880722-01	Langesund	Bamble	Telemark	Norway	
F9C59E16-E74A-11E4-A6C6-00155D012A60	848308	Nordic-Herbarium	Antennaria	dioica	H	Størmer, Per	3	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-848308-01	Bamble	Bamble	Telemark	Norway	N/A 
1906D894-E74B-11E4-83A4-00155D012A60	871294	Nordic-Herbarium	Eriophorum	vaginatum	H, T	Størmer, Per	7	7	1956	http://www.unimus.no/photos/image/jpeg/O-V-871294-01	Lårdal: Eirfjell.	Tokke	Telemark	Norway	
DBAFA2A0-E74A-11E4-9289-00155D012A60	836448	Nordic-Herbarium	Myosotis	palustris	H, T	Størmer, Per	19	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-836448-01	Skåtøy	Kragerø	Telemark	Norway	
0D5BE098-E74B-11E4-BDB3-00155D012A60	862702	Nordic-Herbarium	Carex	fusca	H	Størmer, Per	19	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-862702-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
1326FA8A-E74B-11E4-94C2-00155D012A60	866939	Nordic-Herbarium	Carex	inflata	H, T	Størmer, Per	19	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-866939-01	Skåtøy	Kragerø	Telemark	Norway	
2121FB9E-E74B-11E4-858E-00155D012A60	877177	Nordic-Herbarium	Avena	pratensis	H, T	Størmer, Per	21	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-877177-01	Skåtøy	Kragerø	Telemark	Norway	
312B11EC-E74B-11E4-B661-00155D012A60	888871	Nordic-Herbarium	Puccinellia	retroflexa	H, T	Størmer, Per	21	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-888871-01	Skåtøy	Kragerø	Telemark	Norway	
FE01678A-E74A-11E4-9558-00155D012A60	851461	Nordic-Herbarium	Cirsium	palustre	H, T	Størmer, Per	1	8	1966	http://www.unimus.no/photos/image/jpeg/O-V-851461-01	Gjerpen	Skien	Telemark	Norway	
B562F9A8-E74A-11E4-BEB1-00155D012A60	807702	Nordic-Herbarium	Cerastium	alpinum	H,T	Størmer, Per	9	8	1970	http://www.unimus.no/photos/image/jpeg/O-V-807702-01	Lunde	Nome	Telemark	Norway	N/A 
0D563E9A-E74B-11E4-B8BF-00155D012A60	862687	Nordic-Herbarium	Carex	nigra	H,T	Størmer, Per	9	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-862687-01	Kragerø	Kragerø	Telemark	Norway	N/A 
9A39AD52-E74A-11E4-9551-00155D012A60	787121	Nordic-Herbarium	Salix	aurita	H, T	Størmer, Per	11	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-787121-01	Kragerø herred: ved Skåtøy kirke	Kragerø	Telemark	Norway	
DC215A30-E74A-11E4-84B3-00155D012A60	836792	Nordic-Herbarium	Myosotis	caespitosa	H, T	Størmer, Per	13	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-836792-01	Kragerø	Kragerø	Telemark	Norway	
DC26400E-E74A-11E4-B29E-00155D012A60	836807	Nordic-Herbarium	Myosotis	caespitosa	H, T	Størmer, Per	13	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-836807-01	Kragerø	Kragerø	Telemark	Norway	
121CDE16-E74B-11E4-A673-00155D012A60	866182	Nordic-Herbarium	Carex	pallescens	H, T	Størmer, Per	13	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-866182-01	Kragerø	Kragerø	Telemark	Norway	
124EDD12-E74B-11E4-9C3C-00155D012A60	866323	Nordic-Herbarium	Carex	paleacea	H, T	Størmer, Per	13	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-866323-01	Kragerø	Kragerø	Telemark	Norway	
B74F2E12-E74A-11E4-9659-00155D012A60	809121	Nordic-Herbarium	Cerastium	fontanum	H, T	Størmer, Per	15	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-809121-01	Kragerø	Kragerø	Telemark	Norway	
BD128CB8-E74A-11E4-BDBE-00155D012A60	813382	Nordic-Herbarium	Melandrium	rubrum	H, T	Størmer, Per	15	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-813382-01	Kragerø	Kragerø	Telemark	Norway	N/A 
DC20B35A-E74A-11E4-93EC-00155D012A60	836790	Nordic-Herbarium	Myosotis	caespitosa	H	Størmer, Per	15	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-836790-01	Kragerø	Kragerø	Telemark	Norway	
A8601CFE-E74A-11E4-8289-00155D012A60	797776	Nordic-Herbarium	Alnus	incana	H, T	Størmer, Per	17	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-797776-01	Kragerø	Kragerø	Telemark	Norway	
DC210562-E74A-11E4-B530-00155D012A60	836791	Nordic-Herbarium	Myosotis	caespitosa	H, T	Størmer, Per	17	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-836791-01	Kragerø	Kragerø	Telemark	Norway	
033C468E-E74B-11E4-85C5-00155D012A60	855247	Nordic-Herbarium	Chrysanthemum	vulgare	H, T	Størmer, Per	17	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-855247-01	Kragerø	Kragerø	Telemark	Norway	N/A 
0AA27894-E74B-11E4-A331-00155D012A60	860682	Nordic-Herbarium	Carex	leporina	H,T	Størmer, Per	17	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-860682-01	Kragerø	Kragerø	Telemark	Norway	N/A 
BC732D3A-E74A-11E4-B8A4-00155D012A60	812900	Nordic-Herbarium	Silene	vulgaris	H, T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-812900-01	Kragerø	Kragerø	Telemark	Norway	
C3654222-E74A-11E4-9581-00155D012A60	818151	Nordic-Herbarium	Actaea	spicata	T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-818151-01	Kragerø	Kragerø	Telemark	Norway	
D7BC486A-E74A-11E4-A9C9-00155D012A60	833502	Nordic-Herbarium	Galium	palustre	T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-833502-01	Kragerø	Kragerø	Telemark	Norway	
F9C7394C-E74A-11E4-A787-00155D012A60	848313	Nordic-Herbarium	Antennaria	dioica	T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-848313-01	Kragerø	Kragerø	Telemark	Norway	N/A 
FE01BB18-E74A-11E4-9697-00155D012A60	851462	Nordic-Herbarium	Cirsium	palustre	H, T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-851462-01	Kragerø	Kragerø	Telemark	Norway	
1421A58E-E74B-11E4-A0F2-00155D012A60	867669	Nordic-Herbarium	Carex	rostrata	H, T	Størmer, Per	19	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-867669-01	Kragerø	Kragerø	Telemark	Norway	
CD1D5E6C-E74A-11E4-BA1D-00155D012A60	825456	Nordic-Herbarium	Crataegus	kyrtostyla	H, T	Størmer, Per	20	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-825456-01	Kragerø	Kragerø	Telemark	Norway	
B1AFF234-E74A-11E4-89CD-00155D012A60	804880	Nordic-Herbarium	Rumex	acetosella	H, T	Størmer, Per		6	1979	http://www.unimus.no/photos/image/jpeg/O-V-804880-01	Kragerø	Kragerø	Telemark	Norway	
B94CFEC4-E74A-11E4-A804-00155D012A60	810608	Nordic-Herbarium	Sagina	procumbens	H, T	Størmer, Per	9	7	1980	http://www.unimus.no/photos/image/jpeg/O-V-810608-01	Kviteseid	Kviteseid	Telemark	Norway	
BC708800-E74A-11E4-8BAB-00155D012A60	812892	Nordic-Herbarium	Silene	vulgaris	H, T	Størmer, Per	7	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-812892-01	Kviteseid	Kviteseid	Telemark	Norway	
BD12FD06-E74A-11E4-98A3-00155D012A60	813383	Nordic-Herbarium	Melandrium	rubrum	H, T	Størmer, Per	7	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-813383-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
04C7F926-E74B-11E4-AB52-00155D012A60	856385	Nordic-Herbarium	Carex	flava	H,T	Størmer, Per	7	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-856385-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
ADDF43BC-E74A-11E4-9595-00155D012A60	801973	Nordic-Herbarium	Quercus	robur	T	Størmer, Per	8	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-801973-01	Kviteseid	Kviteseid	Telemark	Norway	
BCBC0406-E74A-11E4-BC7A-00155D012A60	813121	Nordic-Herbarium	Melandrium	album	H	Størmer, Per	10	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-813121-01	Kviteseid	Kviteseid	Telemark	Norway	
DE17EBB0-E74A-11E4-8DFF-00155D012A60	838301	Nordic-Herbarium	Prunella	vulgaris	H,T	Størmer, Per	10	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-838301-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
FFC959BA-E74A-11E4-9C14-00155D012A60	852755	Nordic-Herbarium	Gnaphalium	uliginosum	T	Størmer, Per	10	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-852755-01	Kviteseid	Kviteseid	Telemark	Norway	
12276746-E74B-11E4-A566-00155D012A60	866208	Nordic-Herbarium	Carex	pallescens	H, T	Størmer, Per	10	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-866208-01	Kviteseid	Kviteseid	Telemark	Norway	
B74F8088-E74A-11E4-9838-00155D012A60	809122	Nordic-Herbarium	Cerastium	fontanum	H, T	Størmer, Per	11	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-809122-01	Tokke	Tokke	Telemark	Norway	
C16F0304-E74A-11E4-B5A5-00155D012A60	816643	Nordic-Herbarium	Stellaria	graminea	H, T	Størmer, Per	11	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-816643-01	Telemark	Tokk	Telemark	Norway	
C3649A5C-E74A-11E4-B140-00155D012A60	818149	Nordic-Herbarium	Actaea	spicata	T	Størmer, Per	11	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-818149-01	Tokke	Tokke	Telemark	Norway	
B249ED30-E74A-11E4-B4CF-00155D012A60	805337	Nordic-Herbarium	Polygonum	tomentosum	H, T	Størmer, Per	12	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-805337-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
B37D4968-E74A-11E4-B971-00155D012A60	806256	Nordic-Herbarium	Atriplex	patula	H, T	Størmer, Per	12	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-806256-01	Kviteseid	Kviteseid	Telemark	Norway	
02BFC5E6-E74B-11E4-B381-00155D012A60	854895	Nordic-Herbarium	Senecio	vulgaris	H	Størmer, Per	12	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-854895-01	Kvikseid: Sundbalen*	Kviteseid	Telemark	Norway	
A534BDBA-E74E-11E4-99E0-00155D012A60	890972	Nordic-Herbarium	Poa	compressa	H	Størmer, Per	12	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-890972-01	Kviteseid	Kviteseid	Telemark	Norway	
DBAE547C-E74A-11E4-9C78-00155D012A60	836444	Nordic-Herbarium	Myosotis	scorpioides	H, T	Størmer, Per	14	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-836444-01	Kviteseid	Kviteseid	Telemark	Norway	
ABF0E1D2-E74A-11E4-B98A-00155D012A60	800500	Nordic-Herbarium	Betula	nana	T	Størmer, Per	26	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-800500-01	Tinn	Tinn	Telemark	Norway	
B68ED860-E74A-11E4-BE4F-00155D012A60	808581	Nordic-Herbarium	Cerastium	cerastoides	H, T	Størmer, Per	26	9	1980	http://www.unimus.no/photos/image/jpeg/O-V-808581-01	Tinn	Tinn	Telemark	Norway	
0AA54A10-E74B-11E4-A6A9-00155D012A60	860690	Nordic-Herbarium	Carex	leporina	T	Sunding, Per	8	8	1952	http://www.unimus.no/photos/image/jpeg/O-V-860690-01	Tinn	Tinn	Telemark	Norway	N/A 
132554D2-E74B-11E4-ACAF-00155D012A60	866934	Nordic-Herbarium	Carex	rostrata	T	Sunding, Per	21	8	1952	http://www.unimus.no/photos/image/jpeg/O-V-866934-01	Drangedal	Drangedal	Telemark	Norway	
14509FC4-E74B-11E4-855C-00155D012A60	867806	Nordic-Herbarium	Carex	pulicaris	T	Sunding, Per	11	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-867806-01	Langesund	Bamble	Telemark	Norway	N/A 
14539A4E-E74B-11E4-820F-00155D012A60	867815	Nordic-Herbarium	Carex	pulicaris	H,T	Sunding, Per	13	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-867815-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
17FA0E1C-E74B-11E4-A587-00155D012A60	870550	Nordic-Herbarium	Carex	recta	T	Sunding, Per	13	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-870550-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
B94FF7DC-E74A-11E4-85A7-00155D012A60	810617	Nordic-Herbarium	Sagina	procumbens	T	Sunding, Per	15	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-810617-01	Skåtøy	Kragerø	Telemark	Norway	
D7B6F310-E74A-11E4-B5A7-00155D012A60	833486	Nordic-Herbarium	Galium	palustre	T	Sunding, Per	16	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-833486-01	Skåtøy	Kragerø	Telemark	Norway	
D7B74662-E74A-11E4-B339-00155D012A60	833487	Nordic-Herbarium	Galium	palustre	H, T	Sunding, Per	20	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-833487-01	Sannidal	Kragerø	Telemark	Norway	
D7BE405C-E74A-11E4-BFFE-00155D012A60	833508	Nordic-Herbarium	Galium	palustre	T	Sunding, Per	20	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-833508-01	Sannidal	Kragerø	Telemark	Norway	
0D5C3BB0-E74B-11E4-8BC7-00155D012A60	862703	Nordic-Herbarium	Carex	fusca	T	Sunding, Per	20	6	1958	http://www.unimus.no/photos/image/jpeg/O-V-862703-01	Sannidal	Kragerø	Telemark	Norway	N/A 
BC397D10-E74A-11E4-BD96-00155D012A60	812737	Nordic-Herbarium	Spergula	arvensis	H	Svendsen, Olaf	3	8	1950	http://www.unimus.no/photos/image/jpeg/O-V-812737-01	Solum	Skien	Telemark	Norway	
1905D606-E74B-11E4-8D27-00155D012A60	871291	Nordic-Herbarium	Eriophorum	vaginatum	H	Svendsen, Olaf	27	5	1951	http://www.unimus.no/photos/image/jpeg/O-V-871291-01	Gjerpen	Skien	Telemark	Norway	
13285DBC-E74B-11E4-92A1-00155D012A60	866943	Nordic-Herbarium	Carex	rostrata	H	Svendsen, Olaf	22	6	1952	http://www.unimus.no/photos/image/jpeg/O-V-866943-01	Skien	Skien	Telemark	Norway	
F8CD121E-E74A-11E4-9845-00155D012A60	847575	Nordic-Herbarium	Valeriana	procurrens	H	Svendsen, Olaf	6	7	1952	http://www.unimus.no/photos/image/jpeg/O-V-847575-01	Solum	Skien	Telemark	Norway	
BF856164-E74A-11E4-87A3-00155D012A60	815205	Nordic-Herbarium	Stellaria	media	H, T	Svendsen, Olaf	22	7	1952	http://www.unimus.no/photos/image/jpeg/O-V-815205-01	Skien	Skien	Telemark	Norway	
B37BCB6A-E74A-11E4-807B-00155D012A60	806253	Nordic-Herbarium	Atriplex	patula	H, T	Svendsen, Olaf	21	8	1952	http://www.unimus.no/photos/image/jpeg/O-V-806253-01	Skien	Skien	Telemark	Norway	
F9C641FE-E74A-11E4-BBB7-00155D012A60	848310	Nordic-Herbarium	Antennaria	dioica	H	Svendsen, Olaf	3	7	1953	http://www.unimus.no/photos/image/jpeg/O-V-848310-01	Solum	Skien	Telemark	Norway	N/A 
FFCE4C36-E74A-11E4-8CC0-00155D012A60	852770	Nordic-Herbarium	Gnaphalium	uliginosum	H	Svendsen, Olaf	18	8	1953	http://www.unimus.no/photos/image/jpeg/O-V-852770-01	Skien	Skien	Telemark	Norway	
FFCF4758-E74A-11E4-A0C0-00155D012A60	852773	Nordic-Herbarium	Gnaphalium	uliginosum	H	Svendsen, Olaf	17	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-852773-01	Solum	Skien	Telemark	Norway	
FFCE9E84-E74A-11E4-BCFE-00155D012A60	852771	Nordic-Herbarium	Gnaphalium	uliginosum	H	Svendsen, Olaf	3	8	1955	http://www.unimus.no/photos/image/jpeg/O-V-852771-01	Skien	Skien	Telemark	Norway	
B247A4D0-E74A-11E4-80BE-00155D012A60	805330	Nordic-Herbarium	Polygonum	lapathifolium	H, T	Svendsen, Olaf	30	9	1955	http://www.unimus.no/photos/image/jpeg/O-V-805330-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
B24DA074-E74A-11E4-8846-00155D012A60	805348	Nordic-Herbarium	Polygonum	tomentosum	H	Svendsen, Olaf	30	9	1955	http://www.unimus.no/photos/image/jpeg/O-V-805348-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
1221AAC2-E74B-11E4-9752-00155D012A60	866192	Nordic-Herbarium	Carex	pallescens	H	Svendsen, Olaf	13	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-866192-01	Gjerpen	Skien	Telemark	Norway	
A8616776-E74A-11E4-913A-00155D012A60	797780	Nordic-Herbarium	Alnus	incana	H	Svendsen, Olaf	18	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-797780-01	Eidanger	Porsgrunn	Telemark	Norway	
B1A5A626-E74A-11E4-96C1-00155D012A60	804849	Nordic-Herbarium	Rumex	acetosella	H	Svendsen, Olaf	18	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-804849-01	Eidanger	Porsgrunn	Telemark	Norway	
F9C5EF6A-E74A-11E4-BCF0-00155D012A60	848309	Nordic-Herbarium	Antennaria	dioica	H	Svendsen, Olaf	18	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-848309-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
1220F01E-E74B-11E4-90A8-00155D012A60	866190	Nordic-Herbarium	Carex	pallescens	H, T	Svendsen, Olaf	18	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-866190-01	Eidanger	Porsgrunn	Telemark	Norway	
0A9D36E0-E74B-11E4-946E-00155D012A60	860667	Nordic-Herbarium	Carex	leporina	H	Svendsen, Olaf	20	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-860667-01	Solum	Skien	Telemark	Norway	N/A 
14563812-E74B-11E4-B794-00155D012A60	867823	Nordic-Herbarium	Carex	pilulifera	H	Svendsen, Olaf	22	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-867823-01	Solum	Skien	Telemark	Norway	N/A 
DC23A09C-E74A-11E4-95C2-00155D012A60	836799	Nordic-Herbarium	Myosotis	caespitosa	H	Svendsen, Olaf	30	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-836799-01	Gjerpen	Skien	Telemark	Norway	
F480D42A-E74A-11E4-ACC1-00155D012A60	844367	Nordic-Herbarium	Pedicularis	palustris	H	Svendsen, Olaf	30	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-844367-01	Gjerpen	Skien	Telemark	Norway	
11E817B2-E74B-11E4-8E72-00155D012A60	866029	Nordic-Herbarium	Carex	panicea	H	Svendsen, Olaf	30	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-866029-01	Gjerpen	Skien	Telemark	Norway	
11E86C4E-E74B-11E4-AF2F-00155D012A60	866030	Nordic-Herbarium	Carex	panicea	H	Svendsen, Olaf	30	6	1956	http://www.unimus.no/photos/image/jpeg/O-V-866030-01	Gjerpen	Skien	Telemark	Norway	
14563812-E74B-11E4-B794-00155D012A60	867823_A	Nordic-Herbarium	Carex	pilulifera	H	Svendsen, Olaf	1	7	1956	http://www.unimus.no/photos/image/jpeg/O-V-867823-01	Solum	Skien	Telemark	Norway	N/A 
A9F3AAEA-E74A-11E4-8C30-00155D012A60	798983	Nordic-Herbarium	Betula	verrucosa	H	Svendsen, Olaf	7	7	1956	http://www.unimus.no/photos/image/jpeg/O-V-798983-01	Eidanger	Porsgrunn	Telemark	Norway	
B37B76BA-E74A-11E4-8958-00155D012A60	806252	Nordic-Herbarium	Atriplex	patula	H, T	Svendsen, Olaf	11	7	1956	http://www.unimus.no/photos/image/jpeg/O-V-806252-01	Langesund	Bamble	Telemark	Norway	
